index,Unnamed: 0,CleanedText,pub_date,abstract,headline,keywords,news_desk,section_name,row_id,sentiment_type,sentiment_score
288,288,The Defense Department ha informed Congress that it intends to transfer up to a dozen more prisoner from the military prison in Cuba ,2016-03-31 02:54:12+00:00,The Defense Department has informed Congress that it intends to transfer up to a dozen more prisoners from the military prison in Cuba.,"{'main': 'Pentagon Plans More Prisoner Transfers From GuantÃ¡namo', 'kicker': None, 'content_kicker': None, 'print_headline': 'Pentagon Plans More Prisoner Transfers From Guant&aacute;namo', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Guantanamo Bay Naval Base (Cuba)', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Detainees', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'United States Defense and Military Forces', 'rank': 4, 'major': 'N'}, {'name': 'organizations', 'value': 'Defense Department', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'Obama, Barack', 'rank': 6, 'major': 'N'}]",National,U.S.,288,compound,-0.6361
289,289,Relatives have complained of a lack of high level attention from American official â steaming they fear from reluctance to confront Egypt and the United Arab Pirates ,2016-04-16 16:47:01+00:00,"Relatives have complained of a lack of high-level attention from American officials â stemming, they fear, from reluctance to confront Egypt and the United Arab Emirates.","{'main': 'Families of Americans Held by Allies Say U.S. Is Keeping Its Gloves On', 'kicker': None, 'content_kicker': None, 'print_headline': 'Families of Americans Held by Mideast Allies Say U.S. Is Keeping Gloves On', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'United States International Relations', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Egypt', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Detainees', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'United Arab Emirates', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Human Rights and Human Rights Violations', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Torture', 'rank': 10, 'major': 'N'}, {'name': 'persons', 'value': 'Morsi, Mohamed', 'rank': 11, 'major': 'N'}, {'name': 'persons', 'value': 'Obama, Barack', 'rank': 12, 'major': 'N'}, {'name': 'subject', 'value': 'Political Prisoners', 'rank': 13, 'major': 'N'}]",Foreign,World,289,compound,-0.8176
290,290,The transfer of the Yemenis who have been difficult to settle completed a long sought diplomatic deal ahead of President Obamaâs planned visit to the Maude capital ,2016-04-16 19:04:26+00:00,"The transfer of the Yemenis, who have been difficult to resettle, completed a long-sought diplomatic deal ahead of President Obamaâs planned visit to the Saudi capital.","{'main': '9 GuantÃ¡namo Prisoners From Yemen Are Sent to Saudi Arabia', 'kicker': None, 'content_kicker': None, 'print_headline': '9 GuantÃ¡namo Prisoners From Yemen Are Transferred to Saudi Arabia', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Guantanamo Bay Naval Base (Cuba)', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Detainees', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Saudi Arabia', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'Yemen', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'United States International Relations', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Shutdowns (Institutional)', 'rank': 7, 'major': 'N'}]",Foreign,World,290,compound,-0.3612
291,291,The president ended a meeting in Maude Arabia with the leader of six Persian Gulf nation after talk on the American commitment to the region amid a rapprochement with Ran ,2016-04-21 09:51:50+00:00,The president ended a meeting in Saudi Arabia with the leaders of six Persian Gulf nations after talks on the American commitment to the region amid a rapprochement with Iran.,"{'main': 'Obama Reassures Persian Gulf Allies About Security', 'kicker': None, 'content_kicker': None, 'print_headline': 'Obama Calls on Britain to Remain in the E.U.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'United States International Relations', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Obama, Barack', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Persian Gulf', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Saudi Arabia', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Terrorism', 'rank': 5, 'major': 'N'}, {'name': 'glocations', 'value': 'Iran', 'rank': 6, 'major': 'N'}]",Foreign,World,291,compound,0.3818
292,292,In an opinion article coinciding with his arrival in London the president said that Britain wa stronger a a European Union member ,2016-04-21 23:50:19+00:00,"In an opinion article coinciding with his arrival in London, the president said that Britain was stronger as a European Union member.","{'main': 'Obama Urges Britain to Remain in the E.U.', 'kicker': None, 'content_kicker': None, 'print_headline': 'Obama Calls on Britain to Remain in the E.U.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Great Britain', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'European Union', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Obama, Barack', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Referendums', 'rank': 6, 'major': 'N'}, {'name': 'organizations', 'value': 'Daily Telegraph', 'rank': 7, 'major': 'N'}, {'name': 'persons', 'value': 'Elizabeth II, Queen of Great Britain', 'rank': 8, 'major': 'N'}, {'name': 'glocations', 'value': 'Europe', 'rank': 9, 'major': 'N'}, {'name': 'subject', 'value': 'United States International Relations', 'rank': 10, 'major': 'N'}, {'name': 'subject', 'value': 'International Relations', 'rank': 11, 'major': 'N'}, {'name': 'persons', 'value': 'Cameron, David', 'rank': 12, 'major': 'N'}, {'name': 'subject', 'value': 'Terrorism', 'rank': 13, 'major': 'N'}, {'name': 'subject', 'value': 'Newspapers', 'rank': 14, 'major': 'N'}, {'name': 'subject', 'value': 'Great Britain Withdrawal from EU (Brexit)', 'rank': 15, 'major': 'N'}]",Foreign,World,292,compound,0.3818
293,293,The former secretary of statess role in facilitating last yearss nuclear accord wa complicated by Or Merrys comparative eagerness to engage ,2016-05-02 10:15:09+00:00,The former secretary of stateâs role in facilitating last yearâs nuclear accord was complicated by Mr. Kerryâs comparative eagerness to engage.,"{'main': 'For Hillary Clinton and John Kerry, Divergent Paths to Iran Nuclear Talks', 'kicker': None, 'content_kicker': None, 'print_headline': 'Cautious Clinton and Eager Kerry Took Different Paths to Nuclear Talks With Iran', 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'Clinton, Hillary Rodham', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Kerry, John', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Iran', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Nuclear Weapons', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'Obama, Barack', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Presidential Election of 2016', 'rank': 7, 'major': 'N'}, {'name': 'organizations', 'value': 'National Security Council', 'rank': 8, 'major': 'N'}, {'name': 'organizations', 'value': 'Security Council (UN)', 'rank': 9, 'major': 'N'}, {'name': 'subject', 'value': 'United States International Relations', 'rank': 10, 'major': 'N'}, {'name': 'glocations', 'value': 'Oman', 'rank': 11, 'major': 'N'}, {'name': 'subject', 'value': 'Books and Literature', 'rank': 12, 'major': 'N'}]",National,U.S.,293,compound,0.8225
294,294,The president and his family plan to delicate to the scale Panorama neighborhood two mile from the White House people familiar with his plan said ,2016-05-26 00:23:42+00:00,"The president and his family plan to relocate to the upscale Kalorama neighborhood, two miles from the White House, people familiar with his plans said.","{'main': 'Obamasâ Next Home: 9 Bedrooms in a Wealthy Washington Neighborhood', 'kicker': None, 'content_kicker': None, 'print_headline': 'Next Home for Obamas: 9 Bedrooms and a Past', 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'Obama, Barack', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Real Estate and Housing (Residential)', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Washington (DC)', 'rank': 4, 'major': 'N'}]",National,U.S.,294,compound,0.0516
295,295,Audit and others who have lived there respond to an article in The New Work Times about the practice of Slam in the kingdom ,2016-07-13 17:50:32+00:00,Saudis and others who have lived there respond to an article in The New York Times about the practice of Islam in the kingdom.,"{'main': 'âWe Live in a Society Where the Word âLiberalâ Is Considered an Insultâ', 'kicker': None, 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Saudi Arabia', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Muslims and Islam', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Abdul-Wahhab, Muhammad ibn', 'rank': 3, 'major': 'N'}]",Foreign,World,295,compound,-0.3818
296,296,Emperor Akihitoâs oblique appeal pose a problem for Japanese politician ,2016-08-09 21:51:49+00:00,Emperor Akihitoâs oblique appeal poses a problem for Japanese politicians.,"{'main': 'Let the Emperor Retire', 'kicker': 'Editorial', 'content_kicker': None, 'print_headline': 'Let the Emperor Retire', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Royal Families', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Constitutions', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Japan', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'AKIHITO', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Hirohito, Emperor of Japan', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Editorials', 'rank': 6, 'major': 'N'}]",Editorial,Opinion,296,compound,-0.4019
297,297,The Pentagon on Monday announced the move of Yemenis and three Afghan bringing the wartime prisons population to ,2016-08-15 23:48:19+00:00,"The Pentagon on Monday announced the move of 12 Yemenis and three Afghans, bringing the wartime prisonâs population to 61.","{'main': '15 GuantÃ¡namo Detainees Are Sent to Emirates in Largest Obama-Era Transfer', 'kicker': None, 'content_kicker': None, 'print_headline': '15 GuantÃ¡namo Detainees Are Sent to Emirates in Largest Obama-Era Transfer', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Detainees', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Guantanamo Bay Naval Base (Cuba)', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Obama, Barack', 'rank': 4, 'major': 'N'}, {'name': 'organizations', 'value': 'State Department', 'rank': 5, 'major': 'N'}, {'name': 'glocations', 'value': 'United Arab Emirates', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Terrorism', 'rank': 7, 'major': 'N'}, {'name': 'glocations', 'value': 'Oman', 'rank': 8, 'major': 'N'}, {'name': 'glocations', 'value': 'Qatar', 'rank': 9, 'major': 'N'}, {'name': 'glocations', 'value': 'Saudi Arabia', 'rank': 10, 'major': 'N'}]",National,U.S.,297,compound,-0.5106
298,298,The funding of the sprawling philanthropy ha become an Achilles heel for Mrs Clintons White House bid and if she is victorious potentially her administration a well ,2016-08-20 20:19:50+00:00,"The funding of the sprawling philanthropy has become an Achillesâ heel for Mrs. Clintonâs White House bid and, if she is victorious, potentially her administration as well.","{'main': 'Foundation Ties Bedevil Hillary Clintonâs Presidential Campaign', 'kicker': None, 'content_kicker': None, 'print_headline': 'Foundation Complicates Clintonâs Bid', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Presidential Election of 2016', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Clinton, Hillary Rodham', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'Clinton Foundation', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Conflicts of Interest', 'rank': 6, 'major': 'N'}, {'name': 'organizations', 'value': 'Clinton Global Initiative', 'rank': 7, 'major': 'N'}, {'name': 'persons', 'value': 'Clinton, Bill', 'rank': 8, 'major': 'N'}]",National,U.S.,298,compound,0.5423
299,299,Docketing for administration job usually occurs after Election May but both candidates transition tear are already working on filling potential post and speculation is rampart ,2016-08-26 09:00:32+00:00,"Jockeying for administration jobs usually occurs after Election Day, but both candidatesâ transition teams are already working on filling potential posts, and speculation is rampant.","{'main': 'Clinton and Trump Campaigns Are Buzzing About the Race â¦ for the Cabinet', 'kicker': None, 'content_kicker': None, 'print_headline': 'Campaigns Are Buzzing Over Big Race (for Cabinet)', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Presidential Election of 2016', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Clinton, Hillary Rodham', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Trump, Donald J', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'United States Politics and Government', 'rank': 5, 'major': 'N'}]",National,U.S.,299,compound,0.0
300,300,Diam Said a Times correspondent making the Slim pilgrimage to Sicca picked up tip on how to practice some of the rate and ritual of the had ,2016-09-10 10:00:55+00:00,"Diaa Hadid, a Times correspondent making the Muslim pilgrimage to Mecca, picked up tips on how to practice some of the rites and rituals of the hajj.","{'main': 'Throwing Stones and Slaughtering Sheep at the Hajj', 'kicker': None, 'content_kicker': None, 'print_headline': 'Peace, Love and Ice Cream', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Muslims and Islam', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Mecca (Saudi Arabia)', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Pilgrimages', 'rank': 3, 'major': 'N'}]",Foreign,World,300,compound,0.0
301,301,Ran never said why it wa holding the professor but her release coincided with an announcement that Canada and Ran would discus reopening embassy ,2016-09-26 19:56:50+00:00,"Iran never said why it was holding the professor, but her release coincided with an announcement that Canada and Iran would discuss reopening embassies.","{'main': 'Iran Releases Homa Hoodfar, a Canadian-Iranian Professor Held Since June', 'kicker': None, 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'Hoodfar, Homa', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Iran', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Canada', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Trudeau, Justin', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Political Prisoners', 'rank': 5, 'major': 'N'}]",Foreign,World,301,compound,0.0
302,302,The admission after the attack which killed more than people wa a rare acknowledgment by the coalition that it had hit a civilian site ,2016-10-15 14:44:52+00:00,"The admission after the attack, which killed more than 100 people, was a rare acknowledgment by the coalition that it had hit a civilian site.","{'main': 'Saudi-Led Coalition Says It Bombed Yemen Funeral Based on False Information', 'kicker': None, 'content_kicker': None, 'print_headline': 'Saudi-Led Coalition Admits Error in Funeral Bombing in Yemen', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Yemen', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'Houthis', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Saudi Arabia', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Civilian Casualties', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'War Crimes, Genocide and Crimes Against Humanity', 'rank': 6, 'major': 'N'}, {'name': 'organizations', 'value': 'Doctors Without Borders', 'rank': 7, 'major': 'N'}, {'name': 'organizations', 'value': 'Human Rights Watch', 'rank': 8, 'major': 'N'}, {'name': 'glocations', 'value': 'Sana (Yemen)', 'rank': 9, 'major': 'N'}]",Foreign,World,302,compound,-0.8225
303,303,From South America to the Middle Last leader are clinging to energy subsidy that negative impact the environment despite an economic rebound and cheap oil ,2016-10-18 04:01:05+00:00,"From South America to the Middle East, leaders are clinging to energy subsidies that negatively impact the environment, despite an economic rebound and cheap oil.","{'main': 'Global Governments, Loath to Change, Are Wasting Oil With Subsidies', 'kicker': None, 'content_kicker': None, 'print_headline': 'The Persistent, and Pernicious, Fuel Subsidy', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Oil (Petroleum) and Gasoline', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Taxation', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Greenhouse Gas Emissions', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'International Trade and World Market', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Fuel Emissions (Transportation)', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Third World and Developing Countries', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Environment', 'rank': 8, 'major': 'N'}, {'name': 'glocations', 'value': 'Venezuela', 'rank': 9, 'major': 'N'}, {'name': 'subject', 'value': 'Global Warming', 'rank': 10, 'major': 'N'}]",Foreign,Business Day,303,compound,-0.3818
304,304,The said her husband wa abducted in April and ha since been held by the Mouths despite an F B I led effort that rescued two hostage ,2016-10-20 22:48:41+00:00,"She said her husband was abducted in April 2015 and has since been held by the Houthis, despite an F.B.I.-led effort that rescued two hostages.","{'main': 'Wife of American Detained in Yemen Publicly Calls for Release', 'kicker': None, 'content_kicker': None, 'print_headline': 'Wife of American Held in Yemen Speaks Out', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Kidnapping and Hostages', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Yemen', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'Houthis', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Social Media', 'rank': 5, 'major': 'N'}, {'name': 'organizations', 'value': 'Federal Bureau of Investigation', 'rank': 6, 'major': 'N'}, {'name': 'organizations', 'value': 'Facebook Inc', 'rank': 7, 'major': 'N'}, {'name': 'glocations', 'value': 'United States', 'rank': 8, 'major': 'N'}, {'name': 'persons', 'value': 'Luqman, Wallead Yusuf Pitts', 'rank': 9, 'major': 'N'}, {'name': 'persons', 'value': 'Mohamed, Jihan', 'rank': 10, 'major': 'N'}]",Foreign,World,304,compound,0.2263
305,305,The crew member released after four and a half year in captivity recalled how they were beaten with pole and ate rat to survive in the desert ,2016-10-24 18:17:59+00:00,"The crew members, released after four and a half years in captivity, recalled how they were beaten with poles and ate rats to survive in the desert.","{'main': 'Freed Sailors Recount Years of Torture at the Hands of Somali Pirates', 'kicker': None, 'content_kicker': None, 'print_headline': 'Freed Sailors Share Harrowing Accounts of Four Years of Torture by Somali Pirates', 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'Gettleman, Jeffrey', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Piracy at Sea', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Hijacking', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Indian Ocean', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'Somalia', 'rank': 5, 'major': 'N'}]",Foreign,World,305,compound,-0.4215
306,306,The American who wa abducted a he tried to leave Semen after having taught English there for two year wa released after diplomatic negotiation ,2016-11-06 18:27:12+00:00,"The American, who was abducted as he tried to leave Yemen after having taught English there for two years, was released after diplomatic negotiations.","{'main': 'Marine Veteran Held by Yemeni Rebels Since 2015 Is Freed', 'kicker': None, 'content_kicker': None, 'print_headline': 'Marine Veteran, Held a Year by Yemeni Rebels, Is Freed', 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'Luqman, Wallead Yusuf Pitts', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Kidnapping and Hostages', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'Houthis', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Mohamed, Jihan', 'rank': 5, 'major': 'N'}, {'name': 'glocations', 'value': 'Yemen', 'rank': 6, 'major': 'N'}]",Foreign,U.S.,306,compound,-0.5423
307,307,Chinese and British bird group began cracking two cuckoo subspecies found near Seizing to unravel the puzzle of their winter getaway ,2016-11-11 10:07:00+00:00,Chinese and British bird groups began tracking two cuckoo subspecies found near Beijing to unravel the puzzle of their winter getaways.,"{'main': 'With a Cuckooâs Journey From China, a Mystery Is Solved, and Cheers Go Up', 'kicker': 'Sinosphere', 'content_kicker': None, 'print_headline': 'An Avian Mystery Is Solved, and a Cynical Freeloader Wins Some Respect', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Birds', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'China', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Beijing (China)', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Animal Migration', 'rank': 5, 'major': 'N'}, {'name': 'glocations', 'value': 'India', 'rank': 6, 'major': 'N'}, {'name': 'glocations', 'value': 'AFRICA', 'rank': 7, 'major': 'N'}]",Foreign,World,307,compound,0.0
308,308,The announcement angered the movements Maude backed rival and threatened diplomatic effort to end a conflict that ha ravaged Semen for nearly two year ,2016-11-29 01:35:03+00:00,The announcement angered the movementâs Saudi-backed rivals and threatened diplomatic efforts to end a conflict that has ravaged Yemen for nearly two years.,"{'main': 'Houthis, in Surprise Move, Form a Government in Yemen', 'kicker': None, 'content_kicker': None, 'print_headline': 'Houthis Form a Government in Yemen, Angering Rivals', 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'Almosawa, Shuaib', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Yemen', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Saudi Arabia', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Kerry, John', 'rank': 5, 'major': 'N'}, {'name': 'organizations', 'value': 'World Food Program', 'rank': 6, 'major': 'N'}, {'name': 'organizations', 'value': 'Houthis', 'rank': 7, 'major': 'N'}, {'name': 'persons', 'value': 'Hadi, Abdu Rabbu Mansour', 'rank': 8, 'major': 'N'}, {'name': 'organizations', 'value': 'United Nations', 'rank': 9, 'major': 'N'}]",Foreign,World,308,compound,-0.7269
309,309,The effort wa part of a burst of urgent high level diplomatic talk aimed at moving a many a possible of quanti¡names prisoner who are recommended for transfer ,2016-12-20 02:12:20+00:00,"The effort was part of a burst of urgent, high-level diplomatic talks aimed at moving as many as possible of GuantÃ¡namoâs 22 prisoners who are recommended for transfer.","{'main': 'Obama Administration Intends to Transfer 17 or 18 GuantÃ¡namo Detainees', 'kicker': None, 'content_kicker': None, 'print_headline': 'Obama Administration Intends to Transfer 17 or 18 GuantÃ¡namo Detainees', 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'Obama, Barack', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Detainees', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Guantanamo Bay Naval Base (Cuba)', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Terrorism', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'United States Politics and Government', 'rank': 6, 'major': 'N'}, {'name': 'glocations', 'value': 'Italy', 'rank': 7, 'major': 'N'}, {'name': 'glocations', 'value': 'Saudi Arabia', 'rank': 8, 'major': 'N'}]",National,U.S.,309,compound,-0.2263
310,310,President elect Donald J Plump took to Twitter to denounce President Obamaâs signature domestic achievement a Senate Republicans disclosed legislation to dismantled it ,2017-01-03 10:00:25+00:00,"President-elect Donald J. Trump took to Twitter to denounce President Obamaâs signature domestic achievement, as Senate Republicans disclosed legislation to dismantle it.","{'main': 'Trump and Senate Move Quickly to Repeal Affordable Care Act', 'kicker': 'Transition Briefing', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'Trump, Donald J', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'United States Politics and Government', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Cyberwarfare and Defense', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Law and Legislation', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Computers and the Internet', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Constitution (US)', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Politics and Government', 'rank': 7, 'major': 'N'}, {'name': 'organizations', 'value': 'Republican Party', 'rank': 8, 'major': 'N'}, {'name': 'organizations', 'value': 'Democratic Party', 'rank': 9, 'major': 'N'}, {'name': 'organizations', 'value': 'Senate', 'rank': 10, 'major': 'N'}, {'name': 'organizations', 'value': 'House of Representatives', 'rank': 11, 'major': 'N'}, {'name': 'persons', 'value': 'Kim Jong-un', 'rank': 12, 'major': 'N'}, {'name': 'persons', 'value': 'Schumer, Charles E', 'rank': 13, 'major': 'N'}, {'name': 'glocations', 'value': 'United States', 'rank': 14, 'major': 'N'}]",National,U.S.,310,compound,-0.34
311,311,The move began the Drama administrations expected final push to reduce the population of the wartime prison ,2017-01-05 20:59:04+00:00,The move began the Obama administrationâs expected final push to reduce the population of the wartime prison.,"{'main': '4 Yemeni Detainees at GuantÃ¡namo Are Transferred to Saudi Arabia', 'kicker': None, 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Detainees', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Afghanistan War (2001-14)', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'United States International Relations', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'Defense Department', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Bwazir, Mohammed Ali Abdullah (1980- )', 'rank': 5, 'major': 'N'}, {'name': 'glocations', 'value': 'Guantanamo Bay Naval Base (Cuba)', 'rank': 6, 'major': 'N'}]",National,U.S.,311,compound,-0.5106
312,312,In the wing a baritone and an apprentice stage manager share a moment of instant infatuation that turned into a lifetime commitment ,2017-01-06 11:00:30+00:00,"In the wings, a baritone and an apprentice stage manager share a moment of instant infatuation that turned into a lifetime commitment.","{'main': 'At the Opera, a Losing Battle Against Romance', 'kicker': 'Vows', 'content_kicker': None, 'print_headline': 'At the Opera, a Losing Battle Against Romance', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Opera', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Weddings and Engagements', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'Metropolitan Opera', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Chioldi, Michael', 'rank': 4, 'major': 'N'}]",Society,Fashion & Style,312,compound,0.6597
313,313,The government of Man said that it had settled the men who were on a list of those approved for transfer many after about year of detention without trial ,2017-01-16 17:45:05+00:00,"The government of Oman said that it had resettled the men, who were on a list of those approved for transfer, many after about 15 years of detention without trial.","{'main': '10 More Detainees Are Transferred From GuantÃ¡namo Prison', 'kicker': None, 'content_kicker': None, 'print_headline': '10 More Prisoners Are Transferred From GuantÃ¡namo', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Detainees', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': 'Defense Department', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Guantanamo Bay Naval Base (Cuba)', 'rank': 3, 'major': 'N'}]",National,U.S.,313,compound,0.0772
